data_pagamento,ano,mes,id_tempo
2023-04-05,2023,4,1926
2023-04-06,2023,4,1927
2023-04-10,2023,4,1928
2023-04-11,2023,4,1929
2023-04-12,2023,4,1930
2023-04-13,2023,4,1931
2023-04-14,2023,4,1932
2023-04-18,2023,4,1933
2023-04-19,2023,4,1934
2023-04-20,2023,4,1935
2023-04-24,2023,4,1936
2023-04-25,2023,4,1937
2023-04-26,2023,4,1938
2023-04-28,2023,4,1939
2023-05-02,2023,5,1940
2023-05-03,2023,5,1941
2023-05-04,2023,5,1942
2023-05-05,2023,5,1943
2023-05-08,2023,5,1944
2023-05-09,2023,5,1945
2023-05-10,2023,5,1946
2023-05-11,2023,5,1947
2023-05-12,2023,5,1948
2023-05-15,2023,5,1949
2023-05-16,2023,5,1950
2023-05-17,2023,5,1951
2023-05-18,2023,5,1952
2023-05-19,2023,5,1953
2023-05-22,2023,5,1954
2023-05-23,2023,5,1955
2023-05-24,2023,5,1956
2023-05-25,2023,5,1957
2023-05-26,2023,5,1958
2023-05-29,2023,5,1959
2023-05-30,2023,5,1960
2023-05-31,2023,5,1961
2023-06-01,2023,6,1962
2023-06-02,2023,6,1963
2023-06-05,2023,6,1964
2023-06-06,2023,6,1965
2023-06-07,2023,6,1966
2023-06-09,2023,6,1967
2023-06-12,2023,6,1968
2023-06-13,2023,6,1969
2023-06-14,2023,6,1970
2023-06-15,2023,6,1971
2023-06-16,2023,6,1972
2023-06-19,2023,6,1973
2023-06-20,2023,6,1974
2023-06-21,2023,6,1975
2023-06-22,2023,6,1976
2023-06-23,2023,6,1977
2023-06-26,2023,6,1978
2023-06-27,2023,6,1979
2023-06-28,2023,6,1980
2023-06-29,2023,6,1981
2023-06-30,2023,6,1982
2023-07-03,2023,7,1983
2023-07-04,2023,7,1984
2023-07-05,2023,7,1985
2023-07-06,2023,7,1986
2023-07-07,2023,7,1987
2023-07-10,2023,7,1988
2023-07-11,2023,7,1989
2023-07-12,2023,7,1990
2023-07-13,2023,7,1991
2023-07-14,2023,7,1992
2023-07-17,2023,7,1993
2023-07-18,2023,7,1994
2023-07-19,2023,7,1995
2023-07-20,2023,7,1996
2023-07-21,2023,7,1997
2023-07-24,2023,7,1998
2023-07-25,2023,7,1999
2023-07-26,2023,7,2000
2023-07-27,2023,7,2001
2023-07-28,2023,7,2002
2023-07-31,2023,7,2003
2023-08-01,2023,8,2004
2023-08-02,2023,8,2005
2023-08-03,2023,8,2006
2023-08-04,2023,8,2007
2023-08-07,2023,8,2008
2023-08-08,2023,8,2009
2023-08-09,2023,8,2010
2023-08-10,2023,8,2011
2023-08-11,2023,8,2012
2023-08-16,2023,8,2013
2023-08-17,2023,8,2014
2023-08-18,2023,8,2015
2023-08-21,2023,8,2016
2023-08-22,2023,8,2017
2023-08-23,2023,8,2018
2023-08-24,2023,8,2019
2023-08-25,2023,8,2020
2023-08-28,2023,8,2021
2023-08-29,2023,8,2022
2023-08-30,2023,8,2023
2023-08-31,2023,8,2024
2023-09-01,2023,9,2025
2023-09-04,2023,9,2026
2023-09-05,2023,9,2027
2023-09-06,2023,9,2028
2023-09-11,2023,9,2029
2023-09-12,2023,9,2030
2023-09-13,2023,9,2031
2023-09-14,2023,9,2032
2023-09-15,2023,9,2033
2023-09-18,2023,9,2034
2023-09-19,2023,9,2035
2023-09-20,2023,9,2036
2023-09-21,2023,9,2037
2023-09-22,2023,9,2038
2023-09-25,2023,9,2039
2023-09-26,2023,9,2040
2023-09-27,2023,9,2041
2023-09-28,2023,9,2042
2023-09-29,2023,9,2043
2023-10-02,2023,10,2044
2023-10-03,2023,10,2045
2023-10-04,2023,10,2046
2023-10-05,2023,10,2047
2023-10-06,2023,10,2048
2023-10-09,2023,10,2049
2023-10-10,2023,10,2050
2023-10-11,2023,10,2051
2023-10-13,2023,10,2052
2023-10-16,2023,10,2053
2023-10-17,2023,10,2054
2023-10-18,2023,10,2055
2023-10-19,2023,10,2056
2023-10-20,2023,10,2057
2023-10-23,2023,10,2058
2023-10-24,2023,10,2059
2023-10-25,2023,10,2060
2023-10-26,2023,10,2061
2023-10-27,2023,10,2062
2023-10-30,2023,10,2063
2023-10-31,2023,10,2064
2023-11-01,2023,11,2065
2023-11-06,2023,11,2066
2023-11-07,2023,11,2067
2023-11-08,2023,11,2068
2023-11-09,2023,11,2069
2023-11-10,2023,11,2070
2023-11-13,2023,11,2071
2023-11-14,2023,11,2072
2023-11-16,2023,11,2073
2023-11-17,2023,11,2074
2023-11-20,2023,11,2075
2023-11-21,2023,11,2076
2023-11-22,2023,11,2077
2023-11-23,2023,11,2078
2023-11-24,2023,11,2079
2023-11-27,2023,11,2080
2023-11-28,2023,11,2081
2023-11-29,2023,11,2082
2023-11-30,2023,11,2083
2023-12-01,2023,12,2084
2023-12-04,2023,12,2085
2023-12-05,2023,12,2086
2023-12-06,2023,12,2087
2023-12-07,2023,12,2088
2023-12-08,2023,12,2089
2023-12-11,2023,12,2090
2023-12-12,2023,12,2091
2023-12-13,2023,12,2092
2023-12-14,2023,12,2093
2023-12-15,2023,12,2094
2023-12-18,2023,12,2095
2023-12-19,2023,12,2096
2023-12-20,2023,12,2097
2023-12-21,2023,12,2098
2023-12-22,2023,12,2099
2023-12-26,2023,12,2100
2023-12-27,2023,12,2101
2023-12-28,2023,12,2102
2023-12-29,2023,12,2103
2023-12-31,2023,12,2104
2024-01-02,2024,1,2105
2024-01-05,2024,1,2106
2024-01-06,2024,1,2107
2024-01-08,2024,1,2108
2024-01-09,2024,1,2109
2024-01-10,2024,1,2110
2024-01-11,2024,1,2111
2024-01-15,2024,1,2112
2024-01-16,2024,1,2113
2024-01-17,2024,1,2114
2024-01-18,2024,1,2115
2024-01-19,2024,1,2116
2024-01-22,2024,1,2117
2024-01-23,2024,1,2118
2024-01-24,2024,1,2119
2024-01-26,2024,1,2120
2024-01-29,2024,1,2121
2024-01-30,2024,1,2122
2024-01-31,2024,1,2123
2024-02-01,2024,2,2124
2024-02-02,2024,2,2125
2024-02-05,2024,2,2126
2024-02-06,2024,2,2127
2024-02-07,2024,2,2128
2024-02-08,2024,2,2129
2024-02-09,2024,2,2130
2024-02-14,2024,2,2131
2024-02-15,2024,2,2132
2024-02-16,2024,2,2133
2024-02-19,2024,2,2134
2024-02-20,2024,2,2135
2024-02-21,2024,2,2136
2024-02-22,2024,2,2137
2024-02-23,2024,2,2138
2024-02-26,2024,2,2139
2024-02-27,2024,2,2140
2024-02-28,2024,2,2141
2024-02-29,2024,2,2142
2024-03-01,2024,3,2143
2024-03-04,2024,3,2144
2024-03-05,2024,3,2145
2024-03-06,2024,3,2146
2024-03-07,2024,3,2147
2024-03-08,2024,3,2148
2024-03-11,2024,3,2149
2024-03-12,2024,3,2150
2024-03-13,2024,3,2151
2024-03-14,2024,3,2152
2024-03-15,2024,3,2153
2024-03-18,2024,3,2154
2024-03-19,2024,3,2155
2024-03-20,2024,3,2156
2024-03-21,2024,3,2157
2024-03-22,2024,3,2158
2024-03-25,2024,3,2159
2024-03-26,2024,3,2160
2024-03-27,2024,3,2161
2024-03-28,2024,3,2162
2024-03-31,2024,3,2163
2024-04-01,2024,4,2164
2024-04-02,2024,4,2165
2024-04-03,2024,4,2166
2024-04-04,2024,4,2167
2024-04-05,2024,4,2168
2024-04-09,2024,4,2169
2024-04-10,2024,4,2170
2024-04-11,2024,4,2171
2024-04-12,2024,4,2172
2024-04-15,2024,4,2173
2024-04-16,2024,4,2174
2024-04-17,2024,4,2175
2024-04-18,2024,4,2176
2024-04-19,2024,4,2177
2024-04-22,2024,4,2178
2024-04-23,2024,4,2179
2024-04-24,2024,4,2180
2024-04-25,2024,4,2181
2024-04-26,2024,4,2182
2024-04-29,2024,4,2183
2024-04-30,2024,4,2184
2024-05-02,2024,5,2185
2024-05-03,2024,5,2186
2024-05-06,2024,5,2187
2024-05-07,2024,5,2188
2024-05-08,2024,5,2189
2024-05-09,2024,5,2190
2024-05-10,2024,5,2191
2024-05-13,2024,5,2192
2024-05-14,2024,5,2193
2024-05-15,2024,5,2194
2024-05-16,2024,5,2195
2024-05-17,2024,5,2196
2024-05-20,2024,5,2197
2024-05-21,2024,5,2198
2024-05-22,2024,5,2199
2024-05-23,2024,5,2200
2024-05-24,2024,5,2201
2024-05-27,2024,5,2202
2024-05-28,2024,5,2203
2024-05-29,2024,5,2204
2024-05-31,2024,5,2205
2024-06-03,2024,6,2206
2024-06-04,2024,6,2207
2024-06-05,2024,6,2208
2024-06-06,2024,6,2209
2024-06-07,2024,6,2210
2024-06-10,2024,6,2211
2024-06-11,2024,6,2212
2024-06-12,2024,6,2213
2024-06-13,2024,6,2214
2024-06-14,2024,6,2215
2024-06-17,2024,6,2216
2024-06-18,2024,6,2217
2024-06-19,2024,6,2218
2024-06-20,2024,6,2219
2024-06-21,2024,6,2220
2024-06-24,2024,6,2221
2024-06-25,2024,6,2222
2024-06-26,2024,6,2223
2024-06-27,2024,6,2224
2024-06-28,2024,6,2225
2024-07-01,2024,7,2226
2024-07-02,2024,7,2227
2024-07-03,2024,7,2228
2024-07-04,2024,7,2229
2024-07-05,2024,7,2230
2024-07-08,2024,7,2231
2024-07-09,2024,7,2232
2024-07-10,2024,7,2233
2024-07-11,2024,7,2234
2024-07-12,2024,7,2235
2024-07-15,2024,7,2236
2024-07-16,2024,7,2237
2024-07-17,2024,7,2238
2024-07-18,2024,7,2239
2024-07-19,2024,7,2240
2024-07-22,2024,7,2241
2024-07-23,2024,7,2242
2024-07-24,2024,7,2243
2024-07-25,2024,7,2244
2024-07-26,2024,7,2245
2024-07-29,2024,7,2246
2024-07-30,2024,7,2247
2024-07-31,2024,7,2248
2024-08-01,2024,8,2249
2024-08-02,2024,8,2250
2024-08-05,2024,8,2251
2024-08-06,2024,8,2252
2024-08-07,2024,8,2253
2024-08-08,2024,8,2254
2024-08-09,2024,8,2255
2024-08-12,2024,8,2256
2024-08-13,2024,8,2257
2024-08-14,2024,8,2258
2024-08-19,2024,8,2259
2024-08-20,2024,8,2260
2024-08-21,2024,8,2261
2024-08-22,2024,8,2262
2024-08-23,2024,8,2263
2024-08-26,2024,8,2264
2024-08-27,2024,8,2265
2024-08-28,2024,8,2266
2024-08-29,2024,8,2267
2024-08-30,2024,8,2268
2024-08-31,2024,8,2269
2024-09-02,2024,9,2270
2024-09-03,2024,9,2271
2024-09-04,2024,9,2272
2024-09-05,2024,9,2273
2024-09-06,2024,9,2274
2024-09-09,2024,9,2275
2024-09-10,2024,9,2276
2024-09-11,2024,9,2277
2024-09-12,2024,9,2278
2024-09-13,2024,9,2279
2024-09-16,2024,9,2280
2024-09-17,2024,9,2281
2024-09-18,2024,9,2282
2024-09-19,2024,9,2283
2024-09-20,2024,9,2284
2024-09-23,2024,9,2285
2024-09-24,2024,9,2286
2024-09-25,2024,9,2287
2024-09-26,2024,9,2288
2024-09-27,2024,9,2289
2024-09-30,2024,9,2290
2024-10-01,2024,10,2291
2024-10-02,2024,10,2292
2024-10-03,2024,10,2293
2024-10-04,2024,10,2294
2024-10-07,2024,10,2295
2024-10-08,2024,10,2296
2024-10-09,2024,10,2297
2024-10-10,2024,10,2298
2024-10-11,2024,10,2299
2024-10-14,2024,10,2300
2024-10-15,2024,10,2301
2024-10-16,2024,10,2302
2024-10-17,2024,10,2303
2024-10-18,2024,10,2304
2024-10-21,2024,10,2305
2024-10-22,2024,10,2306
2024-10-23,2024,10,2307
2024-10-24,2024,10,2308
2024-10-25,2024,10,2309
2024-10-29,2024,10,2310
2024-10-30,2024,10,2311
2024-10-31,2024,10,2312
2024-11-01,2024,11,2313
2024-11-04,2024,11,2314
2024-11-05,2024,11,2315
2024-11-06,2024,11,2316
2024-11-07,2024,11,2317
2024-11-08,2024,11,2318
2024-11-11,2024,11,2319
2024-11-12,2024,11,2320
2024-11-13,2024,11,2321
2024-11-14,2024,11,2322
2024-11-18,2024,11,2323
2024-11-19,2024,11,2324
2024-11-21,2024,11,2325
2024-11-22,2024,11,2326
2024-11-25,2024,11,2327
2024-11-26,2024,11,2328
2024-11-27,2024,11,2329
2024-11-28,2024,11,2330
2024-11-29,2024,11,2331
2024-12-02,2024,12,2332
2024-12-03,2024,12,2333
2024-12-05,2024,12,2334
2024-12-06,2024,12,2335
2024-12-09,2024,12,2336
2024-12-10,2024,12,2337
2024-12-11,2024,12,2338
2024-12-12,2024,12,2339
2024-12-13,2024,12,2340
2024-12-16,2024,12,2341
2024-12-17,2024,12,2342
2024-12-18,2024,12,2343
2024-12-19,2024,12,2344
2024-12-20,2024,12,2345
2024-12-23,2024,12,2346
2024-12-24,2024,12,2347
2024-12-26,2024,12,2348
2024-12-27,2024,12,2349
2024-12-30,2024,12,2350
2024-12-31,2024,12,2351
2025-01-09,2025,1,2352
2025-01-10,2025,1,2353
2025-01-13,2025,1,2354
2025-01-14,2025,1,2355
2025-01-15,2025,1,2356
2025-01-16,2025,1,2357
2025-01-17,2025,1,2358
2025-01-20,2025,1,2359
2025-01-21,2025,1,2360
2025-01-22,2025,1,2361
2025-01-23,2025,1,2362
2025-01-24,2025,1,2363
2025-01-27,2025,1,2364
2025-01-28,2025,1,2365
2025-01-29,2025,1,2366
2025-01-30,2025,1,2367
2025-01-31,2025,1,2368
2025-02-03,2025,2,2369
2025-02-04,2025,2,2370
2025-02-05,2025,2,2371
2025-02-06,2025,2,2372
2025-02-07,2025,2,2373
2025-02-10,2025,2,2374
2025-02-11,2025,2,2375
2025-02-12,2025,2,2376
2025-02-13,2025,2,2377
2025-02-14,2025,2,2378
2025-02-17,2025,2,2379
2025-02-18,2025,2,2380
2025-02-19,2025,2,2381
2025-02-20,2025,2,2382
2025-02-21,2025,2,2383
2025-02-24,2025,2,2384
2025-02-25,2025,2,2385
2025-02-26,2025,2,2386
2025-02-27,2025,2,2387
2025-02-28,2025,2,2388
2025-03-05,2025,3,2389
2025-03-06,2025,3,2390
2025-03-07,2025,3,2391
2025-03-10,2025,3,2392
2025-03-11,2025,3,2393
2025-03-12,2025,3,2394
2025-03-13,2025,3,2395
2025-03-14,2025,3,2396
2025-03-17,2025,3,2397
2025-03-18,2025,3,2398
2025-03-19,2025,3,2399
2025-03-20,2025,3,2400
2025-03-21,2025,3,2401
2025-03-24,2025,3,2402
2025-03-25,2025,3,2403
2025-03-26,2025,3,2404
2025-03-27,2025,3,2405
2025-03-28,2025,3,2406
2025-03-31,2025,3,2407
2025-04-01,2025,4,2408
2025-04-02,2025,4,2409
2025-04-03,2025,4,2410
2025-04-04,2025,4,2411
2025-04-07,2025,4,2412
2025-04-08,2025,4,2413
2025-04-09,2025,4,2414
2025-04-10,2025,4,2415
2025-04-11,2025,4,2416
2025-04-14,2025,4,2417
2025-04-15,2025,4,2418
2025-04-16,2025,4,2419
2025-04-17,2025,4,2420
2025-04-22,2025,4,2421
2025-04-23,2025,4,2422
2025-04-24,2025,4,2423
2025-04-25,2025,4,2424
2025-04-29,2025,4,2425
2025-04-30,2025,4,2426
2025-05-05,2025,5,2427
2025-05-06,2025,5,2428
2025-05-07,2025,5,2429
2025-05-08,2025,5,2430
2025-05-09,2025,5,2431
2025-05-12,2025,5,2432
2025-05-13,2025,5,2433
2025-05-14,2025,5,2434
2025-05-15,2025,5,2435
2025-05-16,2025,5,2436
2025-05-19,2025,5,2437
2025-05-20,2025,5,2438
2025-05-21,2025,5,2439
2025-05-22,2025,5,2440
2025-05-23,2025,5,2441
2025-05-26,2025,5,2442
2025-05-27,2025,5,2443
2025-05-28,2025,5,2444
2025-05-29,2025,5,2445
2025-05-30,2025,5,2446
2025-05-31,2025,5,2447
2025-06-02,2025,6,2448
2025-06-03,2025,6,2449
2025-06-04,2025,6,2450
2025-06-05,2025,6,2451
2025-06-06,2025,6,2452
2025-06-09,2025,6,2453
2025-06-10,2025,6,2454
2025-06-11,2025,6,2455
2025-06-12,2025,6,2456
2025-06-13,2025,6,2457
2025-06-16,2025,6,2458
2025-06-17,2025,6,2459
2025-06-18,2025,6,2460
2025-06-20,2025,6,2461
2025-06-23,2025,6,2462
2025-06-24,2025,6,2463
2025-06-25,2025,6,2464
2025-06-26,2025,6,2465
2025-06-27,2025,6,2466
2025-06-30,2025,6,2467
2025-07-01,2025,7,2468
2025-07-02,2025,7,2469
2025-07-03,2025,7,2470
2025-07-04,2025,7,2471
2025-07-07,2025,7,2472
2025-07-08,2025,7,2473
2025-07-09,2025,7,2474
2025-07-10,2025,7,2475
2025-07-11,2025,7,2476
2025-07-14,2025,7,2477
2025-07-15,2025,7,2478
2025-07-16,2025,7,2479
2025-07-17,2025,7,2480
2025-07-18,2025,7,2481
2025-07-21,2025,7,2482
2025-07-22,2025,7,2483
2025-07-23,2025,7,2484
2025-07-24,2025,7,2485
2025-07-25,2025,7,2486
2025-07-28,2025,7,2487
2025-07-29,2025,7,2488
2025-07-30,2025,7,2489
2025-07-31,2025,7,2490
2025-08-01,2025,8,2491
2025-08-04,2025,8,2492
2025-08-05,2025,8,2493
2025-08-06,2025,8,2494
2025-08-07,2025,8,2495
2025-08-08,2025,8,2496
2025-08-11,2025,8,2497
2025-08-12,2025,8,2498
2025-08-13,2025,8,2499
2025-08-14,2025,8,2500
2025-08-18,2025,8,2501
2025-08-19,2025,8,2502
2025-08-20,2025,8,2503
2025-08-21,2025,8,2504
2025-08-22,2025,8,2505
2025-08-25,2025,8,2506
2025-08-26,2025,8,2507
2025-08-27,2025,8,2508
2025-08-28,2025,8,2509
2025-08-29,2025,8,2510
2025-09-01,2025,9,2511
2025-09-02,2025,9,2512
2025-09-03,2025,9,2513
2025-09-04,2025,9,2514
2025-09-05,2025,9,2515
2025-09-08,2025,9,2516
2025-09-09,2025,9,2517
2025-09-10,2025,9,2518
2025-09-11,2025,9,2519
2025-09-12,2025,9,2520
2025-09-15,2025,9,2521
2025-09-16,2025,9,2522
2025-09-17,2025,9,2523
2025-09-18,2025,9,2524
2025-09-19,2025,9,2525
2025-09-22,2025,9,2526
2025-09-23,2025,9,2527
2025-09-24,2025,9,2528
2025-09-25,2025,9,2529
2025-09-26,2025,9,2530
2025-09-29,2025,9,2531
2025-09-30,2025,9,2532
2025-10-01,2025,10,2533
2025-10-02,2025,10,2534
2025-10-03,2025,10,2535
2025-10-06,2025,10,2536
2025-10-07,2025,10,2537
2025-10-08,2025,10,2538
2025-10-09,2025,10,2539
2025-10-10,2025,10,2540
2025-10-13,2025,10,2541
2025-10-14,2025,10,2542
2025-10-15,2025,10,2543
2025-10-16,2025,10,2544
2025-10-17,2025,10,2545
2025-10-20,2025,10,2546
2025-10-21,2025,10,2547
2025-10-22,2025,10,2548
2025-10-23,2025,10,2549
2025-10-24,2025,10,2550
2025-10-28,2025,10,2551
2025-10-29,2025,10,2552
2025-10-30,2025,10,2553
2025-10-31,2025,10,2554
2025-11-03,2025,11,2555
2025-11-04,2025,11,2556
2025-11-05,2025,11,2557
2025-11-06,2025,11,2558
2025-11-07,2025,11,2559
2025-11-10,2025,11,2560
2025-11-11,2025,11,2561
2025-11-12,2025,11,2562
2025-11-13,2025,11,2563
2025-11-14,2025,11,2564
2025-11-17,2025,11,2565
2025-11-18,2025,11,2566
2025-11-19,2025,11,2567
2025-11-21,2025,11,2568
2025-11-24,2025,11,2569
2025-11-25,2025,11,2570
2025-11-26,2025,11,2571
2025-11-27,2025,11,2572
2025-11-28,2025,11,2573
2025-12-01,2025,12,2574
2025-12-02,2025,12,2575
2025-12-03,2025,12,2576
2025-12-04,2025,12,2577
2025-12-05,2025,12,2578
2025-12-08,2025,12,2579
2025-12-09,2025,12,2580
2025-12-10,2025,12,2581
2025-12-11,2025,12,2582
2025-12-12,2025,12,2583
2025-12-15,2025,12,2584
2025-12-16,2025,12,2585
2025-12-17,2025,12,2586
2025-12-18,2025,12,2587
2025-12-19,2025,12,2588
2025-12-22,2025,12,2589
2025-12-23,2025,12,2590
2025-12-24,2025,12,2591
2025-12-29,2025,12,2592
2025-12-30,2025,12,2593
2025-12-31,2025,12,2594
